@relation segment

@attribute original numeric
@attribute class {nuclei,background}

@data
2,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
1,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
1,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
1,nuclei
1,nuclei
2,nuclei
1,nuclei
3,nuclei
2,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
1,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
1,nuclei
1,nuclei
3,nuclei
2,nuclei
3,nuclei
1,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
1,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
3,nuclei
2,nuclei
4,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
1,nuclei
3,nuclei
2,nuclei
1,nuclei
3,nuclei
1,nuclei
1,nuclei
1,nuclei
2,nuclei
1,nuclei
1,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
1,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
4,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
4,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
4,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
3,nuclei
1,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
4,nuclei
2,nuclei
2,nuclei
1,nuclei
3,nuclei
1,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
1,nuclei
3,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
5,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
1,nuclei
3,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
3,nuclei
3,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
3,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
4,nuclei
3,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
4,nuclei
4,nuclei
1,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
3,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
1,nuclei
3,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
4,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
4,nuclei
3,nuclei
6,nuclei
2,nuclei
1,nuclei
1,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
1,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
1,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
1,nuclei
1,nuclei
3,nuclei
2,nuclei
4,nuclei
3,nuclei
2,nuclei
1,nuclei
4,nuclei
1,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
5,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
2,nuclei
1,nuclei
3,nuclei
4,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
1,nuclei
2,nuclei
2,nuclei
3,nuclei
1,nuclei
1,nuclei
2,nuclei
1,nuclei
3,nuclei
3,nuclei
1,nuclei
3,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
1,nuclei
1,nuclei
1,nuclei
2,nuclei
4,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
4,nuclei
2,nuclei
2,nuclei
4,nuclei
2,nuclei
6,nuclei
2,nuclei
4,nuclei
1,nuclei
2,nuclei
4,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
1,nuclei
3,nuclei
2,nuclei
1,nuclei
1,nuclei
3,nuclei
3,nuclei
3,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
4,nuclei
2,nuclei
2,nuclei
1,nuclei
3,nuclei
3,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
1,nuclei
2,nuclei
3,nuclei
1,nuclei
2,nuclei
1,nuclei
1,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
4,nuclei
4,nuclei
1,nuclei
3,nuclei
2,nuclei
2,nuclei
4,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
1,nuclei
2,nuclei
3,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
5,nuclei
1,nuclei
2,nuclei
3,nuclei
3,nuclei
3,nuclei
1,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
4,nuclei
1,nuclei
3,nuclei
4,nuclei
1,nuclei
3,nuclei
2,nuclei
5,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
3,nuclei
1,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
4,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
1,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
3,nuclei
1,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
1,nuclei
1,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
1,nuclei
3,nuclei
1,nuclei
1,nuclei
3,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
4,nuclei
2,nuclei
3,nuclei
4,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
3,nuclei
3,nuclei
3,nuclei
2,nuclei
3,nuclei
2,nuclei
1,nuclei
3,nuclei
3,nuclei
2,nuclei
4,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
3,nuclei
4,nuclei
1,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
3,nuclei
3,nuclei
3,nuclei
1,nuclei
1,nuclei
2,nuclei
1,nuclei
3,nuclei
1,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
1,nuclei
3,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
1,nuclei
1,nuclei
3,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
4,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
3,nuclei
3,nuclei
1,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
3,nuclei
1,nuclei
2,nuclei
2,nuclei
3,nuclei
4,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
1,nuclei
1,nuclei
2,nuclei
2,nuclei
4,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
4,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
3,nuclei
3,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
2,nuclei
1,nuclei
3,nuclei
1,background
2,background
2,background
1,background
1,background
2,background
1,background
0,background
1,background
2,background
2,background
2,background
1,background
1,background
2,background
2,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
3,background
2,background
1,background
1,background
2,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
0,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
2,background
2,background
1,background
0,background
2,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
0,background
2,background
2,background
3,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
0,background
2,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
1,background
3,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
2,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
3,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
2,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
2,background
2,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
0,background
2,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
2,background
2,background
2,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
2,background
2,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
2,background
1,background
1,background
3,background
1,background
1,background
1,background
2,background
3,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
0,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
3,background
2,background
1,background
2,background
2,background
1,background
1,background
2,background
1,background
2,background
1,background
3,background
1,background
1,background
3,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
2,background
2,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
2,background
1,background
3,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
0,background
2,background
2,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
1,background
1,background
0,background
2,background
1,background
1,background
0,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
2,background
2,background
2,background
1,background
3,background
1,background
1,background
2,background
0,background
2,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
2,background
1,background
1,background
2,background
2,background
2,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
0,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
0,background
1,background
0,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
2,background
1,background
2,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
2,background
1,background
1,background
0,background
1,background
1,background
2,background
1,background
3,background
2,background
1,background
2,background
2,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
0,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
0,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
3,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
1,background
1,background
2,background
0,background
1,background
3,background
2,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
2,background
1,background
0,background
2,background
1,background
1,background
1,background
0,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
0,background
1,background
2,background
0,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
0,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
0,background
0,background
2,background
1,background
1,background
1,background
1,background
1,background
0,background
1,background
0,background
1,background
1,background
1,background
2,background
0,background
1,background
1,background
1,background
2,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
2,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
0,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
0,background
3,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
2,background
1,background
1,background
0,background
2,background
1,background
1,background
0,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
1,background
2,background
0,background
2,background
1,background
1,background
0,background
1,background
1,background
1,background
0,background
1,background
1,background
0,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
0,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
1,background
0,background
1,background
2,background
1,background
0,background
1,background
2,background
2,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
0,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
2,background
2,background
2,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
2,background
1,background
2,background
2,background
3,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
1,background
1,background
3,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
2,background
2,background
2,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
1,background
1,background
2,background
0,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
3,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
2,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
0,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
0,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
0,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
3,background
2,background
1,background
1,background
0,background
1,background
1,background
1,background
2,background
1,background
1,background
2,background
1,background
2,background
1,background
2,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
2,background
1,background
1,background
2,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
0,background
0,background
0,background
2,background
1,background
1,background
1,background
0,background
1,background
1,background
0,background
1,background
2,background
2,background
1,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
0,background
1,background
1,background
1,background
1,background
0,background
2,background
1,background
0,background
1,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
1,background
2,background
2,background
0,background
1,background
1,background
1,background
1,background
1,background
1,background
0,background
1,background
1,background
1,background
2,background
2,background
1,background
1,background
0,background
1,background
2,background
1,background
1,background
2,background
1,background
1,background
1,background
0,background
2,background
1,background
2,background
2,background
1,background
1,background
2,background
1,background
1,background
0,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
1,background
3,background
2,background
1,background
1,background
1,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
2,background
1,background
2,background
1,background
1,background
2,background
1,background
1,background
1,background
1,background
1,background
3,background
1,background
1,background
1,background
2,background
1,background
1,background
2,background
1,background
2,background
1,background
1,background
1,background
2,background
1,background
1,background
