@relation segment

@attribute original numeric
@attribute Gaussian_blur_8.0 numeric
@attribute class {nucleus,background}

@data
2,2.069394,nucleus
4,2.084048,nucleus
2,2.100764,nucleus
1,2.119233,nucleus
3,2.137312,nucleus
2,2.151167,nucleus
2,2.15636,nucleus
3,2.149734,nucleus
2,2.131368,nucleus
4,2.105474,nucleus
1,2.079381,nucleus
2,2.06078,nucleus
2,2.054536,nucleus
3,2.060676,nucleus
2,2.074578,nucleus
2,2.089196,nucleus
2,2.098139,nucleus
2,2.098178,nucleus
2,2.090163,nucleus
1,2.078102,nucleus
2,2.066954,nucleus
2,2.06028,nucleus
2,2.058945,nucleus
2,2.061417,nucleus
3,2.065312,nucleus
3,2.069094,nucleus
2,2.072833,nucleus
2,2.077767,nucleus
2,2.085054,nucleus
2,2.094654,nucleus
2,2.104889,nucleus
3,2.112896,nucleus
2,2.115665,nucleus
3,2.11118,nucleus
2,2.099224,nucleus
2,2.081417,nucleus
2,2.060395,nucleus
2,2.038474,nucleus
2,2.01645,nucleus
1,1.811917,nucleus
2,1.831706,nucleus
1,1.856059,nucleus
2,1.885985,nucleus
2,1.920326,nucleus
2,1.956391,nucleus
1,1.991145,nucleus
2,2.022306,nucleus
3,2.048985,nucleus
2,2.071709,nucleus
2,2.091985,nucleus
2,2.111594,nucleus
2,2.131891,nucleus
2,2.153213,nucleus
3,2.174457,nucleus
1,2.192931,nucleus
1,2.20472,nucleus
2,2.205843,nucleus
3,2.194055,nucleus
2,2.170552,nucleus
3,2.140536,nucleus
1,2.111908,nucleus
2,2.092383,nucleus
1,2.086378,nucleus
2,2.093248,nucleus
1,2.107762,nucleus
3,2.122527,nucleus
3,2.131101,nucleus
3,2.130373,nucleus
2,2.121244,nucleus
1,2.107521,nucleus
2,2.093704,nucleus
2,2.082852,nucleus
2,2.07564,nucleus
2,2.070927,nucleus
2,2.067316,nucleus
2,2.064534,nucleus
1,2.063749,nucleus
2,2.066727,nucleus
2,2.074461,nucleus
2,2.086215,nucleus
2,2.099415,nucleus
3,2.110446,nucleus
1,2.115882,nucleus
2,2.113632,nucleus
3,2.103599,nucleus
2,2.087523,nucleus
2,2.068059,nucleus
1,2.047444,nucleus
1,2.026396,nucleus
3,1.802784,nucleus
1,1.815966,nucleus
2,1.832393,nucleus
1,1.855309,nucleus
1,1.885881,nucleus
1,1.922793,nucleus
2,1.962921,nucleus
2,2.002694,nucleus
2,2.039417,nucleus
1,2.072027,nucleus
1,2.101059,nucleus
2,2.127976,nucleus
2,2.154242,nucleus
4,2.180523,nucleus
2,2.206238,nucleus
2,2.229437,nucleus
3,2.247007,nucleus
3,2.255267,nucleus
3,2.251133,nucleus
2,2.233644,nucleus
2,2.205244,nucleus
2,2.171927,nucleus
2,2.141723,nucleus
1,2.121923,nucleus
2,2.116271,nucleus
3,2.12356,nucleus
4,2.138313,nucleus
1,2.153198,nucleus
2,2.161969,nucleus
2,2.161605,nucleus
3,2.1528,nucleus
2,2.138816,nucleus
2,2.123424,nucleus
3,2.109095,nucleus
2,2.096398,nucleus
2,2.084761,nucleus
2,2.073883,nucleus
3,2.064746,nucleus
1,2.059454,nucleus
1,2.060114,nucleus
2,2.067443,nucleus
2,2.080042,nucleus
2,2.09463,nucleus
2,2.107102,nucleus
3,2.113873,nucleus
3,2.112952,nucleus
2,2.104414,nucleus
2,2.090064,nucleus
3,2.072424,nucleus
2,2.053461,nucleus
2,2.03365,nucleus
2,2.011863,nucleus
1,1.803589,nucleus
2,1.813612,nucleus
1,1.828457,nucleus
1,1.851355,nucleus
3,1.883383,nucleus
2,1.92308,nucleus
2,1.967113,nucleus
2,2.011668,nucleus
3,2.053854,nucleus
2,2.092517,nucleus
2,2.12814,nucleus
2,2.162005,nucleus
2,2.195083,nucleus
2,2.227192,nucleus
2,2.256715,nucleus
2,2.280844,nucleus
2,2.296185,nucleus
2,2.299599,nucleus
2,2.289275,nucleus
3,2.265841,nucleus
3,2.233047,nucleus
3,2.197432,nucleus
3,2.166722,nucleus
1,2.147367,nucleus
2,2.14227,nucleus
3,2.149824,nucleus
2,2.164694,nucleus
2,2.180007,nucleus
3,2.189914,nucleus
2,2.191421,nucleus
2,2.184765,nucleus
2,2.172375,nucleus
2,2.157096,nucleus
2,2.140758,nucleus
2,2.123857,nucleus
3,2.106402,nucleus
1,2.089127,nucleus
1,2.074104,nucleus
1,2.064221,nucleus
2,2.061847,nucleus
3,2.067496,nucleus
3,2.079307,nucleus
2,2.093548,nucleus
2,2.105861,nucleus
2,2.112659,nucleus
2,2.112121,nucleus
1,2.104481,nucleus
4,2.091517,nucleus
2,2.075484,nucleus
2,2.057928,nucleus
1,2.038975,nucleus
2,2.01743,nucleus
2,1.797751,nucleus
2,1.806858,nucleus
1,1.82222,nucleus
2,1.84659,nucleus
2,1.880665,nucleus
2,1.922842,nucleus
2,1.969841,nucleus
2,2.017992,nucleus
2,2.064552,nucleus
3,2.108458,nucleus
2,2.150148,nucleus
2,2.190595,nucleus
2,2.230108,nucleus
2,2.26751,nucleus
2,2.300075,nucleus
2,2.324175,nucleus
4,2.336288,nucleus
2,2.33406,nucleus
3,2.317213,nucleus
4,2.288121,nucleus
2,2.251793,nucleus
2,2.21506,nucleus
1,2.184958,nucleus
2,2.166775,nucleus
1,2.162483,nucleus
2,2.170249,nucleus
2,2.185228,nucleus
3,2.201352,nucleus
2,2.213346,nucleus
2,2.218215,nucleus
3,2.215571,nucleus
2,2.206828,nucleus
1,2.193794,nucleus
2,2.177593,nucleus
3,2.158573,nucleus
2,2.137156,nucleus
2,2.114855,nucleus
3,2.094602,nucleus
2,2.079942,nucleus
1,2.073582,nucleus
2,2.076074,nucleus
2,2.085412,nucleus
2,2.097674,nucleus
2,2.108403,nucleus
2,2.114046,nucleus
2,2.112914,nucleus
2,2.105327,nucleus
1,2.092963,nucleus
1,2.077734,nucleus
1,2.060728,nucleus
3,2.041722,nucleus
2,2.019514,nucleus
2,1.787297,nucleus
3,1.797622,nucleus
2,1.815277,nucleus
1,1.842136,nucleus
2,1.878288,nucleus
2,1.922006,nucleus
2,1.970328,nucleus
2,2.020123,nucleus
2,2.069175,nucleus
3,2.116737,nucleus
2,2.16324,nucleus
3,2.20925,nucleus
2,2.254278,nucleus
2,2.296069,nucleus
1,2.330817,nucleus
4,2.354182,nucleus
1,2.362671,nucleus
2,2.35485,nucleus
3,2.332037,nucleus
2,2.298301,nucleus
2,2.259748,nucleus
2,2.223233,nucleus
2,2.194837,nucleus
2,2.178502,nucleus
3,2.175247,nucleus
2,2.183165,nucleus
3,2.198164,nucleus
3,2.21524,nucleus
2,2.229871,nucleus
2,2.239124,nucleus
1,2.241974,nucleus
2,2.238789,nucleus
2,2.230299,nucleus
2,2.21684,nucleus
2,2.198405,nucleus
2,2.175494,nucleus
1,2.150009,nucleus
3,2.125427,nucleus
2,2.105867,nucleus
2,2.094544,nucleus
3,2.092391,nucleus
2,2.097621,nucleus
1,2.106389,nucleus
2,2.114232,nucleus
1,2.117594,nucleus
3,2.114813,nucleus
2,2.106205,nucleus
2,2.0933,nucleus
2,2.077688,nucleus
1,2.06007,nucleus
3,2.03998,nucleus
2,2.016319,nucleus
1,1.774823,nucleus
3,1.787887,nucleus
1,1.808824,nucleus
2,1.838412,nucleus
2,1.87602,nucleus
1,1.919855,nucleus
2,1.967487,nucleus
3,2.01664,nucleus
2,2.065912,nucleus
3,2.115052,nucleus
1,2.164505,nucleus
3,2.214371,nucleus
3,2.263324,nucleus
2,2.3081,nucleus
6,2.343991,nucleus
2,2.366157,nucleus
3,2.371286,nucleus
3,2.358855,nucleus
2,2.331608,nucleus
3,2.295027,nucleus
1,2.255998,nucleus
3,2.221168,nucleus
2,2.195519,nucleus
3,2.18162,nucleus
2,2.179577,nucleus
1,2.187505,nucleus
2,2.202198,nucleus
2,2.219877,nucleus
2,2.236961,nucleus
2,2.25077,nucleus
5,2.259817,nucleus
2,2.263551,nucleus
2,2.261677,nucleus
5,2.253645,nucleus
2,2.238814,nucleus
2,2.21731,nucleus
1,2.190931,nucleus
2,2.163321,nucleus
3,2.13905,nucleus
2,2.121995,nucleus
2,2.113817,nucleus
2,2.113329,nucleus
2,2.117054,nucleus
1,2.12065,nucleus
2,2.120541,nucleus
2,2.115001,nucleus
3,2.104247,nucleus
1,2.089638,nucleus
2,2.072516,nucleus
5,2.053336,nucleus
2,2.031543,nucleus
3,2.006231,nucleus
1,1.763242,nucleus
1,1.77972,nucleus
2,1.804033,nucleus
2,1.83585,nucleus
1,1.873871,nucleus
2,1.916322,nucleus
2,1.961432,nucleus
2,2.007917,nucleus
3,2.0553,nucleus
3,2.103848,nucleus
3,2.153993,nucleus
2,2.20536,nucleus
1,2.255892,nucleus
3,2.301586,nucleus
2,2.337196,nucleus
3,2.357729,nucleus
2,2.360184,nucleus
4,2.344818,nucleus
2,2.315407,nucleus
2,2.278353,nucleus
2,2.24091,nucleus
1,2.209286,nucleus
3,2.187362,nucleus
4,2.176423,nucleus
2,2.175748,nucleus
2,2.183489,nucleus
2,2.197311,nucleus
2,2.214714,nucleus
3,2.233237,nucleus
4,2.250743,nucleus
3,2.265624,nucleus
1,2.276706,nucleus
2,2.282813,nucleus
2,2.282456,nucleus
3,2.274084,nucleus
2,2.256994,nucleus
2,2.232344,nucleus
2,2.203498,nucleus
3,2.175234,nucleus
1,2.152118,nucleus
1,2.136783,nucleus
3,2.129008,nucleus
3,2.126031,nucleus
4,2.123881,nucleus
4,2.119059,nucleus
3,2.109736,nucleus
2,2.095952,nucleus
2,2.078864,nucleus
3,2.059633,nucleus
2,2.03861,nucleus
1,2.015277,nucleus
3,1.988934,nucleus
2,1.755324,nucleus
1,1.775106,nucleus
2,1.802198,nucleus
2,1.83534,nucleus
2,1.872732,nucleus
2,1.912718,nucleus
2,1.9542,nucleus
1,1.996818,nucleus
2,2.040884,nucleus
1,2.087032,nucleus
2,2.135567,nucleus
2,2.185673,nucleus
3,2.234814,nucleus
4,2.278707,nucleus
2,2.312121,nucleus
5,2.330334,nucleus
2,2.330805,nucleus
4,2.314336,nucleus
2,2.285229,nucleus
2,2.250201,nucleus
2,2.21641,nucleus
2,2.18945,nucleus
2,2.172164,nucleus
2,2.164725,nucleus
3,2.16567,nucleus
2,2.173119,nucleus
2,2.185461,nucleus
3,2.201399,nucleus
2,2.219712,nucleus
2,2.23914,nucleus
3,2.258382,nucleus
3,2.276037,nucleus
2,2.290315,nucleus
3,2.298851,nucleus
4,2.299023,nucleus
3,2.288949,nucleus
3,2.268667,nucleus
2,2.240765,nucleus
1,2.209843,nucleus
1,2.180974,nucleus
2,2.157836,nucleus
4,2.141469,nucleus
1,2.130229,nucleus
2,2.120892,nucleus
3,2.110262,nucleus
1,2.096461,nucleus
2,2.07928,nucleus
3,2.059611,nucleus
2,2.03845,nucleus
2,2.016128,nucleus
2,1.992212,nucleus
2,1.966133,nucleus
2,1.753211,nucleus
1,1.775711,nucleus
1,1.804694,nucleus
3,1.838269,nucleus
2,1.874378,nucleus
3,1.911569,nucleus
2,1.949318,nucleus
3,1.987945,nucleus
2,2.028222,nucleus
0,2.070835,nucleus
3,2.115792,nucleus
1,2.1619,nucleus
2,2.206494,nucleus
3,2.245575,nucleus
1,2.274539,nucleus
3,2.289394,nucleus
2,2.288188,nucleus
3,2.272039,nucleus
1,2.245265,nucleus
3,2.214328,nucleus
1,2.185882,nucleus
2,2.164775,nucleus
3,2.15293,nucleus
2,2.14959,nucleus
2,2.152616,nucleus
2,2.159955,nucleus
2,2.170464,nucleus
1,2.18385,nucleus
2,2.200139,nucleus
2,2.219193,nucleus
4,2.240434,nucleus
2,2.262677,nucleus
2,2.28388,nucleus
2,2.301029,nucleus
3,2.310482,nucleus
2,2.309037,nucleus
3,2.295288,nucleus
3,2.27058,nucleus
2,2.238842,nucleus
4,2.20528,nucleus
1,2.174489,nucleus
1,2.148919,nucleus
1,2.128426,nucleus
4,2.110954,nucleus
2,2.093927,nucleus
2,2.075518,nucleus
1,2.055225,nucleus
2,2.033575,nucleus
3,2.011357,nucleus
1,1.988883,nucleus
2,1.965797,nucleus
2,1.941539,nucleus
2,1.758078,nucleus
3,1.782653,nucleus
2,1.812759,nucleus
3,1.846203,nucleus
1,1.880911,nucleus
1,1.915693,nucleus
1,1.95044,nucleus
2,1.985813,nucleus
1,2.022631,nucleus
2,2.061276,nucleus
2,2.101284,nucleus
1,2.141181,nucleus
2,2.178524,nucleus
2,2.21012,nucleus
2,2.232519,nucleus
2,2.242829,nucleus
1,2.239789,nucleus
3,2.224645,nucleus
3,2.201348,nucleus
4,2.175694,nucleus
1,2.153556,nucleus
3,2.13899,nucleus
1,2.133133,nucleus
1,2.134471,nucleus
3,2.140233,nucleus
2,2.148035,nucleus
2,2.15688,nucleus
2,2.167163,nucleus
2,2.18,nucleus
2,2.196447,nucleus
2,2.216927,nucleus
1,2.240871,nucleus
2,2.266418,nucleus
2,2.290288,nucleus
2,2.308114,nucleus
2,2.315492,nucleus
4,2.309473,nucleus
2,2.289833,nucleus
2,2.259342,nucleus
2,2.222853,nucleus
2,2.185561,nucleus
2,2.151299,nucleus
1,2.121639,nucleus
5,2.096045,nucleus
2,2.072847,nucleus
2,2.050402,nucleus
1,2.027881,nucleus
3,2.005356,nucleus
1,1.983319,nucleus
2,1.962028,nucleus
2,1.94115,nucleus
3,1.920028,nucleus
2,1.796224,nucleus
2,1.827071,nucleus
2,1.860235,nucleus
1,1.893827,nucleus
3,1.926946,nucleus
2,1.959732,nucleus
3,1.99287,nucleus
2,2.026872,nucleus
2,2.061549,nucleus
2,2.095883,nucleus
1,2.128236,nucleus
2,2.156668,nucleus
2,2.179129,nucleus
2,2.193624,nucleus
3,2.19854,nucleus
2,2.19332,nucleus
1,2.179208,nucleus
2,2.159583,nucleus
1,2.139375,nucleus
1,2.123584,nucleus
2,2.115522,nucleus
2,2.115705,nucleus
3,2.122046,nucleus
2,2.131204,nucleus
2,2.140333,nucleus
2,2.148271,nucleus
1,2.155704,nucleus
3,2.164498,nucleus
1,2.176749,nucleus
2,2.193953,nucleus
2,2.216434,nucleus
2,2.242935,nucleus
4,2.2704,nucleus
2,2.294203,nucleus
2,2.309101,nucleus
3,2.310757,nucleus
3,2.297268,nucleus
2,2.269902,nucleus
2,2.23269,nucleus
3,2.191003,nucleus
3,2.149816,nucleus
2,2.112406,nucleus
1,2.07989,nucleus
1,2.05168,nucleus
2,2.026428,nucleus
3,2.00299,nucleus
2,1.980916,nucleus
2,1.960323,nucleus
1,1.941337,nucleus
2,1.923609,nucleus
1,1.815415,nucleus
1,1.847058,nucleus
2,1.880107,nucleus
1,1.912992,nucleus
2,1.94511,nucleus
2,1.976715,nucleus
1,2.008307,nucleus
1,2.039902,nucleus
1,2.070672,nucleus
4,2.099114,nucleus
3,2.123587,nucleus
2,2.142816,nucleus
2,2.155984,nucleus
2,2.162538,nucleus
2,2.162065,nucleus
2,2.154607,nucleus
2,2.141307,nucleus
3,2.124904,nucleus
2,2.109457,nucleus
2,2.099158,nucleus
3,2.09673,nucleus
2,2.102292,nucleus
2,2.113405,nucleus
2,2.126303,nucleus
2,2.137642,nucleus
4,2.145844,nucleus
2,2.151461,nucleus
1,2.156644,nucleus
2,2.164156,nucleus
3,2.176414,nucleus
2,2.194745,nucleus
2,2.21882,nucleus
2,2.246281,nucleus
3,2.272778,nucleus
2,2.292728,nucleus
4,2.300776,nucleus
3,2.293492,nucleus
3,2.27054,nucleus
2,2.234802,nucleus
2,2.191397,nucleus
2,2.146037,nucleus
1,2.103426,nucleus
2,2.066224,nucleus
2,2.034932,nucleus
1,2.008571,nucleus
2,1.985735,nucleus
3,1.965443,nucleus
1,1.947362,nucleus
1,1.931411,nucleus
1,1.917181,nucleus
2,1.837495,nucleus
1,1.870279,nucleus
1,1.903511,nucleus
3,1.936006,nucleus
2,1.967441,nucleus
2,1.998093,nucleus
2,2.028193,nucleus
2,2.05728,nucleus
3,2.084035,nucleus
3,2.106706,nucleus
4,2.12386,nucleus
2,2.13493,nucleus
1,2.14018,nucleus
2,2.140213,nucleus
3,2.135497,nucleus
2,2.12643,nucleus
2,2.113945,nucleus
2,2.100143,nucleus
2,2.088315,nucleus
2,2.082016,nucleus
1,2.083617,nucleus
2,2.093122,nucleus
2,2.10805,nucleus
2,2.124454,nucleus
2,2.138583,nucleus
2,2.148299,nucleus
2,2.153644,nucleus
2,2.156529,nucleus
1,2.159888,nucleus
1,2.166729,nucleus
3,2.179306,nucleus
2,2.198381,nucleus
1,2.222636,nucleus
2,2.248458,nucleus
3,2.270438,nucleus
2,2.282697,nucleus
2,2.280658,nucleus
2,2.262544,nucleus
2,2.229989,nucleus
2,2.187518,nucleus
3,2.141108,nucleus
2,2.096414,nucleus
1,2.057307,nucleus
2,2.025247,nucleus
2,1.99965,nucleus
2,1.978938,nucleus
2,1.961637,nucleus
1,1.946906,nucleus
3,1.934353,nucleus
1,1.92348,nucleus
1,1.858136,nucleus
3,1.892448,nucleus
2,1.926145,nucleus
2,1.958424,nucleus
3,1.989183,nucleus
1,2.018662,nucleus
2,2.046836,nucleus
2,2.072928,nucleus
2,2.095441,nucleus
2,2.112731,nucleus
2,2.123793,nucleus
2,2.128737,nucleus
2,2.128607,nucleus
2,2.124692,nucleus
2,2.11788,nucleus
2,2.108602,nucleus
2,2.097425,nucleus
3,2.085828,nucleus
2,2.076454,nucleus
1,2.072424,nucleus
3,2.076028,nucleus
2,2.087497,nucleus
2,2.104674,nucleus
3,2.123762,nucleus
2,2.140799,nucleus
3,2.153052,nucleus
2,2.159768,nucleus
2,2.162153,nucleus
2,2.162797,nucleus
2,2.1649,nucleus
3,2.171415,nucleus
2,2.184177,nucleus
2,2.203056,nucleus
1,2.225454,nucleus
2,2.24655,nucleus
2,2.260447,nucleus
3,2.261933,nucleus
2,2.248174,nucleus
2,2.219688,nucleus
3,2.180218,nucleus
3,2.135549,nucleus
1,2.09175,nucleus
2,2.053446,nucleus
2,2.02283,nucleus
2,1.999716,nucleus
2,1.982461,nucleus
2,1.969158,nucleus
2,1.958408,nucleus
1,1.949392,nucleus
2,1.941466,nucleus
2,1.908484,nucleus
3,1.942817,nucleus
1,1.974979,nucleus
2,2.004993,nucleus
2,2.032994,nucleus
3,2.058751,nucleus
2,2.081388,nucleus
2,2.09959,nucleus
2,2.11218,nucleus
2,2.118781,nucleus
3,2.1201,nucleus
2,2.11761,nucleus
2,2.112797,nucleus
2,2.106503,nucleus
2,2.098855,nucleus
2,2.0899,nucleus
2,2.080483,nucleus
2,2.07269,nucleus
1,2.069387,nucleus
2,2.073046,nucleus
2,2.084455,nucleus
2,2.102151,nucleus
3,2.122835,nucleus
4,2.142551,nucleus
3,2.158009,nucleus
3,2.16749,nucleus
2,2.171154,nucleus
5,2.170851,nucleus
2,2.169595,nucleus
2,2.170772,nucleus
2,2.177128,nucleus
2,2.189673,nucleus
2,2.206908,nucleus
2,2.224838,nucleus
1,2.237955,nucleus
4,2.240937,nucleus
4,2.230384,nucleus
3,2.205987,nucleus
3,2.170678,nucleus
2,2.129716,nucleus
1,2.089071,nucleus
1,2.053666,nucleus
4,2.026176,nucleus
1,2.006794,nucleus
3,1.99392,nucleus
2,1.985291,nucleus
2,1.97891,nucleus
1,1.973422,nucleus
2,1.914326,nucleus
3,1.949288,nucleus
2,1.981417,nucleus
2,2.010743,nucleus
3,2.037225,nucleus
2,2.060454,nucleus
2,2.079637,nucleus
4,2.093906,nucleus
3,2.102807,nucleus
2,2.106699,nucleus
3,2.106785,nucleus
2,2.104673,nucleus
3,2.101669,nucleus
2,2.098216,nucleus
1,2.093905,nucleus
2,2.088152,nucleus
2,2.081155,nucleus
2,2.074501,nucleus
1,2.070929,nucleus
2,2.073287,nucleus
2,2.08318,nucleus
2,2.100127,nucleus
1,2.121567,nucleus
2,2.143716,nucleus
1,2.16277,nucleus
3,2.175964,nucleus
2,2.182246,nucleus
2,2.182504,nucleus
2,2.179336,nucleus
1,2.17634,nucleus
2,2.176978,nucleus
3,2.183233,nucleus
1,2.194621,nucleus
4,2.208026,nucleus
2,2.218579,nucleus
2,2.22125,nucleus
1,2.212537,nucleus
2,2.191653,nucleus
2,2.160809,nucleus
1,2.124536,nucleus
2,2.08832,nucleus
2,2.056998,nucleus
3,2.033498,nucleus
2,2.018371,nucleus
2,2.010159,nucleus
2,2.006342,nucleus
3,2.00433,nucleus
2,2.002153,nucleus
2,1.943908,nucleus
2,1.976039,nucleus
2,2.004903,nucleus
1,2.030214,nucleus
2,2.051387,nucleus
2,2.067766,nucleus
1,2.079023,nucleus
2,2.085487,nucleus
2,2.088237,nucleus
1,2.088861,nucleus
2,2.088928,nucleus
2,2.089375,nucleus
2,2.090114,nucleus
3,2.090131,nucleus
3,2.088206,nucleus
3,2.083913,nucleus
2,2.078392,nucleus
2,2.074316,nucleus
3,2.074998,nucleus
2,2.082977,nucleus
2,2.09886,nucleus
2,2.120912,nucleus
1,2.145561,nucleus
1,2.168491,nucleus
2,2.185879,nucleus
2,2.195447,nucleus
3,2.197099,nucleus
2,2.192981,nucleus
2,2.186821,nucleus
2,2.182649,nucleus
3,2.183247,nucleus
2,2.188968,nucleus
3,2.197488,nucleus
1,2.204632,nucleus
2,2.205886,nucleus
3,2.197966,nucleus
2,2.179899,nucleus
3,2.153306,nucleus
3,2.121913,nucleus
3,2.090477,nucleus
2,2.063469,nucleus
2,2.043903,nucleus
1,2.032676,nucleus
2,2.028582,nucleus
2,2.028972,nucleus
2,2.030742,nucleus
2,1.928185,nucleus
2,1.96022,nucleus
2,1.988906,nucleus
2,2.013684,nucleus
3,2.033747,nucleus
3,2.048495,nucleus
2,2.058016,nucleus
2,2.063279,nucleus
3,2.065943,nucleus
2,2.067883,nucleus
2,2.070597,nucleus
2,2.074695,nucleus
2,2.079642,nucleus
2,2.083942,nucleus
2,2.085857,nucleus
2,2.084441,nucleus
2,2.080427,nucleus
3,2.076426,nucleus
1,2.076171,nucleus
2,2.083051,nucleus
3,2.098663,nucleus
2,2.121992,nucleus
2,2.149602,nucleus
2,2.176639,nucleus
2,2.198269,nucleus
2,2.211095,nucleus
2,2.214184,nucleus
1,2.209358,nucleus
3,2.200537,nucleus
2,2.192297,nucleus
1,2.188086,nucleus
2,2.18892,nucleus
2,2.193093,nucleus
3,2.197031,nucleus
2,2.196759,nucleus
1,2.189336,nucleus
2,2.173758,nucleus
2,2.151157,nucleus
2,2.124427,nucleus
2,2.097465,nucleus
1,2.074214,nucleus
3,2.057678,nucleus
1,2.049122,nucleus
2,2.047728,nucleus
2,2.050901,nucleus
3,2.055185,nucleus
1,1.937712,nucleus
2,1.966439,nucleus
3,1.991385,nucleus
3,2.011444,nucleus
1,2.025877,nucleus
1,2.034899,nucleus
1,2.039817,nucleus
2,2.042661,nucleus
1,2.045547,nucleus
2,2.050012,nucleus
1,2.056564,nucleus
2,2.06449,nucleus
2,2.072075,nucleus
2,2.077285,nucleus
2,2.0788,nucleus
2,2.07701,nucleus
2,2.074391,nucleus
2,2.074901,nucleus
2,2.082496,nucleus
2,2.099455,nucleus
2,2.125239,nucleus
3,2.156417,nucleus
3,2.187606,nucleus
2,2.213081,nucleus
2,2.228541,nucleus
3,2.232456,nucleus
3,2.226549,nucleus
4,2.215093,nucleus
1,2.203257,nucleus
2,2.195109,nucleus
1,2.192184,nucleus
3,2.193224,nucleus
2,2.195081,nucleus
2,2.194193,nucleus
2,2.187905,nucleus
3,2.175174,nucleus
2,2.156643,nucleus
2,2.13434,nucleus
1,2.111234,nucleus
2,2.090672,nucleus
2,2.07563,nucleus
1,2.067825,nucleus
2,2.067009,nucleus
2,2.070881,nucleus
2,1.942088,nucleus
2,1.967767,nucleus
2,1.988736,nucleus
2,2.003869,nucleus
2,2.013154,nucleus
2,2.017892,nucleus
2,2.020292,nucleus
3,2.02273,nucleus
2,2.027019,nucleus
2,2.033897,nucleus
3,2.042831,nucleus
2,2.052196,nucleus
2,2.059908,nucleus
3,2.06444,nucleus
4,2.065882,nucleus
1,2.066446,nucleus
3,2.069994,nucleus
1,2.080603,nucleus
1,2.100787,nucleus
3,2.130171,nucleus
2,2.165224,nucleus
3,2.200138,nucleus
2,2.22855,nucleus
2,2.24555,nucleus
2,2.249304,nucleus
2,2.241659,nucleus
3,2.227381,nucleus
2,2.212294,nucleus
2,2.201064,nucleus
3,2.195668,nucleus
2,2.195161,nucleus
2,2.196656,nucleus
3,2.19682,nucleus
2,2.193099,nucleus
2,2.184262,nucleus
3,2.170349,nucleus
2,2.152447,nucleus
1,2.132551,nucleus
2,2.113411,nucleus
2,2.098035,nucleus
1,2.088738,nucleus
2,2.086063,nucleus
1,1.919988,nucleus
2,1.946718,nucleus
2,1.969068,nucleus
3,1.985304,nucleus
2,1.994883,nucleus
2,1.998834,nucleus
1,1.999435,nucleus
3,1.999441,nucleus
1,2.001218,nucleus
3,2.006094,nucleus
3,2.014039,nucleus
1,2.023772,nucleus
2,2.033347,nucleus
2,2.041159,nucleus
2,2.047005,nucleus
3,2.05267,nucleus
2,2.061547,nucleus
1,2.07732,nucleus
1,2.102245,nucleus
2,2.135805,nucleus
2,2.17435,nucleus
2,2.211883,nucleus
2,2.241777,nucleus
3,2.258904,nucleus
2,2.261413,nucleus
2,2.251431,nucleus
1,2.234263,nucleus
3,2.216356,nucleus
2,2.20293,nucleus
3,2.196351,nucleus
2,2.195925,nucleus
3,2.198919,nucleus
2,2.202062,nucleus
2,2.202686,nucleus
1,2.199146,nucleus
2,2.190698,nucleus
2,2.177383,nucleus
2,2.160198,nucleus
4,2.141327,nucleus
5,2.123916,nucleus
2,2.111042,nucleus
2,2.104262,nucleus
1,1.930727,nucleus
2,1.954398,nucleus
2,1.971458,nucleus
2,1.980674,nucleus
2,1.98269,nucleus
1,1.979868,nucleus
4,1.975502,nucleus
1,1.972779,nucleus
3,1.973884,nucleus
2,1.979489,nucleus
2,1.988772,nucleus
2,1.999997,nucleus
2,2.011518,nucleus
3,2.022829,nucleus
3,2.035135,nucleus
2,2.051037,nucleus
2,2.073378,nucleus
2,2.103735,nucleus
3,2.141214,nucleus
2,2.182103,nucleus
3,2.220536,nucleus
2,2.250083,nucleus
6,2.265825,nucleus
2,2.266157,nucleus
3,2.253558,nucleus
2,2.233773,nucleus
2,2.213721,nucleus
2,2.199045,nucleus
2,2.192445,nucleus
2,2.19346,nucleus
2,2.199478,nucleus
4,2.207186,nucleus
1,2.213634,nucleus
3,2.216565,nucleus
2,2.2143,nucleus
2,2.205762,nucleus
2,2.190957,nucleus
2,2.17157,nucleus
1,2.150967,nucleus
1,2.133096,nucleus
3,1.944994,nucleus
1,1.96211,nucleus
3,1.969949,nucleus
1,1.968823,nucleus
3,1.961283,nucleus
2,1.951323,nucleus
2,1.943113,nucleus
2,1.939796,nucleus
1,1.942759,nucleus
2,1.951583,nucleus
3,1.964671,nucleus
2,1.980299,nucleus
2,1.997633,nucleus
2,2.017228,nucleus
1,2.04073,nucleus
2,2.06989,nucleus
3,2.105356,nucleus
2,2.145744,nucleus
1,2.187367,nucleus
2,2.224797,nucleus
2,2.252226,nucleus
3,2.26532,nucleus
3,2.262943,nucleus
2,2.247902,nucleus
2,2.226189,nucleus
2,2.204938,nucleus
2,2.190007,nucleus
2,2.18433,nucleus
3,2.187663,nucleus
2,2.197518,nucleus
2,2.210511,nucleus
3,2.223331,nucleus
2,2.233044,nucleus
3,2.237016,nucleus
3,2.233114,nucleus
3,2.220443,nucleus
2,2.200264,nucleus
1,2.17617,nucleus
2,1.955846,nucleus
3,1.961421,nucleus
2,1.956424,nucleus
2,1.943742,nucleus
1,1.928156,nucleus
1,1.914818,nucleus
2,1.907737,nucleus
2,1.908833,nucleus
1,1.917878,nucleus
2,1.933238,nucleus
1,1.953018,nucleus
