@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute class {Spot,NotSpot}

@data
10,10.427247,0.35804,0.329067,0.043978,-0.013451,-0.30957,0.33584,-3.086881,22.802063,-0.015004,0.517665,0.169898,0.076326,0.397479,0.163005,10.582203,0.154956,0.05996,0.034019,0.029547,-0.015214,0.000051,-0.000228,0.000266,0.000068,0.064432,0.196144,0.042111,0.002306,0.100096,0.009874,10.800768,0.373521,0.218565,0.036934,0.014731,0.001004,0.000422,-0.000034,0.000002,0,-0,-0.0212,0.092098,0.007955,0.00033,0.024183,0.001506,10.710711,0.283463,0.128508,-0.090057,0.02124,0.001787,0.000728,-0.000051,-0,-0,-0,0,-0.020181,0.017452,0.000571,0.000037,0.002074,0.000065,NotSpot
11,10.529885,0.70136,0.443927,0.155842,0.035128,0.1062,0.469301,10.718619,-45.434097,0.101591,0.552698,0.196468,0.08544,0.383254,0.158132,10.585975,0.056089,0.079018,0.035419,0.010126,-0.011696,0.000716,-0.000103,-0.00046,0.000848,0.053725,0.189312,0.038222,0.002766,0.095465,0.009468,10.801926,0.27204,0.215951,0.039435,0.017187,0.000822,0.000742,-0.000027,0.000001,0,-0,-0.021426,0.081824,0.006755,0.000294,0.025405,0.00159,10.716317,0.186432,0.130342,-0.085608,0.021377,0.002008,0.00059,-0.000039,-0,-0,-0,0,-0.019958,0.017236,0.000566,0.00004,0.002092,0.000073,NotSpot
5,10.270437,0.93867,0.095048,0.072776,-0.128854,0.585226,-0.902157,-9.086719,43.155437,0.916397,0.754437,0.274861,0.078396,0.374587,0.15727,10.603368,0.332931,0.093459,0.03059,0.009228,-0.006203,0.001042,0.000672,-0.000708,0.000229,0.072097,0.195647,0.039467,0.002672,0.09224,0.0105,10.818123,0.547686,0.214755,0.041817,0.018302,0.000465,0.001045,-0.000015,0.000001,0,-0,-0.02305,0.074467,0.006023,0.000388,0.026719,0.001945,10.723577,0.45314,0.12021,-0.094545,0.021516,0.002114,0.000473,-0.000027,-0,-0,-0,0,-0.019875,0.017258,0.000563,0.00005,0.002109,0.000087,NotSpot
5,9.960803,1.200455,0.36687,0.11244,-0.134235,0.063951,-0.154169,-3.8777,-3.64012,1.679765,0.595546,0.326422,0.091653,0.373356,0.163062,10.635357,0.674554,0.103701,0.024367,0.019722,0.002573,0.000751,0.00101,-0.000325,-0.000495,0.099056,0.211352,0.043353,0.002321,0.090819,0.012117,10.849878,0.889075,0.214521,0.044103,0.018093,0,0.001274,0.000001,-0,0,-0,-0.026009,0.07248,0.005822,0.000735,0.028092,0.002504,10.732981,0.772178,0.097624,-0.116898,0.021651,0.002084,0.000383,-0.000015,-0,-0,-0,0,-0.019951,0.017589,0.000564,0.000065,0.002125,0.000105,NotSpot
9,10.031636,1.167448,0.465536,0.062937,0.061281,-0.437799,0.096678,12.754849,-21.077387,1.570046,0.608774,0.328541,0.152011,0.380672,0.180318,10.684425,0.652789,0.109027,0.014913,0.014639,0.013118,0.00012,0.000524,0.000197,-0.000327,0.108753,0.226227,0.047081,0.002019,0.091209,0.014559,10.899176,0.867539,0.21475,0.046398,0.016594,0.000666,0.001387,0.000019,-0.000001,-0,-0,-0.03047,0.076363,0.006121,0.001296,0.029491,0.00316,10.744411,0.712774,0.059985,-0.154765,0.021782,0.001909,0.000316,-0.000002,-0,-0,-0,0,-0.020189,0.018178,0.000569,0.000084,0.00214,0.000125,NotSpot
10,10.427885,0.791644,0.691448,0.352623,0.056711,-0.141762,-0.185352,-2.357962,20.553146,0.252427,0.875448,0.37269,0.149176,0.397401,0.210795,10.740742,0.312857,0.106088,0.019701,0.004787,0.021348,0.000179,-0.000056,0.000393,-0.00032,0.121001,0.230086,0.049292,0.001611,0.093155,0.018027,10.963959,0.536074,0.223217,0.048651,0.013652,0.00151,0.001369,0.000035,-0.000002,-0,0,-0.036509,0.083854,0.006829,0.001921,0.03087,0.003782,10.757819,0.329934,0.017077,-0.20614,0.021901,0.001594,0.000266,0.000011,-0,-0,-0,0,-0.020572,0.018935,0.000579,0.000104,0.002155,0.000146,NotSpot
11,10.405976,0.892029,0.491057,0.107842,-0.102886,0.045274,0.63589,-5.73175,-6.777599,0.29313,1.104521,0.463842,0.110759,0.424892,0.253346,10.796687,0.390711,0.101323,0.057579,0.011637,0.024468,0.001515,-0.000321,-0.000075,-0.0005,0.17054,0.226653,0.053269,0.004486,0.096231,0.022521,11.042372,0.636395,0.245685,0.050872,0.008995,0.00246,0.001229,0.000045,-0.000003,-0,0,-0.044336,0.091466,0.007667,0.002449,0.032158,0.004234,10.772907,0.366931,-0.02378,-0.269464,0.022009,0.001158,0.000234,0.000023,-0,-0,-0,0,-0.021084,0.019682,0.00059,0.000122,0.002169,0.000165,NotSpot
8,10.019996,1.576571,0.735188,0.519998,0.035967,0.642817,-0.13232,-5.588058,-1.386859,1.79176,0.620061,0.453407,0.14607,0.465016,0.305004,10.890924,0.870929,0.129681,0.100494,0.006275,0.023442,0.002946,-0.00046,-0.00066,0.000229,0.23645,0.252123,0.073101,0.007853,0.099883,0.027786,11.129632,1.109636,0.238708,0.052865,0.00351,0.002478,0.000993,0.000047,-0.000003,-0,0,-0.053897,0.095817,0.008124,0.002829,0.033251,0.004419,10.789546,0.76955,-0.101378,-0.340086,0.022103,0.000637,0.000228,0.000034,-0,-0,-0,-0,-0.021694,0.02027,0.000601,0.000136,0.002184,0.000179,NotSpot
9,10.145869,1.309122,0.594075,0.352674,0.182501,0.006871,-0.343414,4.615231,-5.378123,1.550523,0.657442,0.527906,0.254367,0.5181,0.360101,11.092356,0.946486,0.167415,0.09916,0.033734,0.020936,0.002522,-0.00053,-0.000238,0.001063,0.232841,0.361036,0.123156,0.006293,0.103455,0.033321,11.219864,1.073995,0.127508,0.054525,0.00683,0.00338,0.000698,0.000041,-0.000003,-0,0,-0.064735,0.094106,0.007731,0.003066,0.034031,0.004309,10.807168,0.661299,-0.285188,-0.412696,0.022183,0.000294,0.000123,0.000044,-0,0,-0,-0,-0.022354,0.020592,0.00061,0.000142,0.0022,0.000187,NotSpot
19,11.055964,0.636407,0.452058,0.236917,0.176145,-0.96095,-1.541335,17.72131,28.310936,-0.052569,1.277418,1.049731,0.265218,0.579433,0.411188,11.430991,0.375028,0.145484,0.09579,0.040039,0.017742,0.000042,-0.000544,0.000922,0.000336,0.089733,0.495704,0.180407,0.008698,0.106286,0.038436,11.304745,0.248781,-0.126246,0.055585,0.015498,0.004453,0.000389,0.000028,-0.000002,-0,0,-0.075537,0.084898,0.006412,0.003128,0.03439,0.00395,10.824842,-0.231121,-0.606149,-0.479902,0.022249,0.00069,0.00008,0.000052,-0,0,-0,-0,-0.023018,0.020583,0.000614,0.000141,0.002217,0.000187,NotSpot
10,12.267052,1.286982,0.941393,0.373369,-0.00279,-0.026522,2.02321,-14.608911,-34.917313,-0.718958,1.537421,1.428149,0.551179,0.638341,0.45066,11.831807,-0.435245,0.17713,0.112689,0.088955,0.01244,-0.002415,-0.000702,0.00133,-0.001119,-0.153396,0.54908,0.200647,0.020315,0.107839,0.042386,11.374646,-0.892406,-0.457161,0.055885,0.023648,0.004802,0.00011,0.000011,-0.000001,-0,0,-0.084334,0.068894,0.004823,0.002774,0.034267,0.003448,10.841773,-1.425279,-0.990034,-0.532873,0.022295,0.001246,0.000101,0.000058,-0,0,-0,-0,-0.023642,0.020267,0.000615,0.000131,0.002235,0.000179,NotSpot
14,13.105089,1.53827,0.684055,0.371982,-0.054288,0.174948,2.590103,-3.703854,-10.566769,-1.226196,1.856221,1.624382,0.798859,0.681883,0.47187,12.131896,-0.973193,0.272854,0.155574,0.078895,0.004316,-0.002831,-0.000969,0.000482,-0.000762,-0.349534,0.522144,0.180966,0.038334,0.107807,0.044552,11.42169,-1.683399,-0.710206,0.055294,0.029067,0.004693,-0.0001,-0.000004,0,0,0,-0.089053,0.050921,0.004131,0.001647,0.033663,0.002925,10.857568,-2.247521,-1.274328,-0.564122,0.022323,0.001767,0.000096,0.000061,-0,0,0,-0,-0.024186,0.019732,0.000615,0.000114,0.002255,0.000163,NotSpot
9,12.836491,1.113108,0.698424,0.108356,0.244351,0.480248,-2.484659,1.763406,27.923615,0.306328,2.231485,2.161456,0.553777,0.699732,0.471438,12.193401,-0.643089,0.266448,0.153158,0.047584,-0.004855,-0.001226,-0.000841,-0.000675,0.001102,-0.372023,0.532606,0.177598,0.041827,0.106124,0.044639,11.439673,-1.396817,-0.753728,0.053704,0.03028,0.004113,-0.000209,-0.000016,0.000001,0,-0,-0.088097,0.043392,0.004084,0.000784,0.03264,0.00249,10.871778,-1.964713,-1.321624,-0.567896,0.022328,0.002203,0.000086,0.000062,-0,0,0,-0,-0.024616,0.019127,0.000619,0.000091,0.002276,0.000142,NotSpot
12,12.022086,1.42134,0.787539,0.359705,0.296143,0.208336,-2.285782,-5.594298,13.364139,0.993506,2.11322,2.225348,0.469972,0.68802,0.450688,12.010486,-0.0116,0.192616,0.077804,0.03385,-0.012629,0.000723,0.000086,-0.001069,0.001282,-0.236571,0.571049,0.196868,0.028008,0.102925,0.04279,11.427729,-0.594357,-0.582757,0.051299,0.026818,0.003167,-0.000203,-0.000022,0.000002,0,-0,-0.081285,0.054229,0.004468,0.000837,0.031306,0.002205,10.883904,-1.138182,-1.126581,-0.543824,0.022309,0.00253,0.000073,0.000059,-0,0,0,-0,-0.024911,0.018621,0.000627,0.000066,0.002299,0.000118,NotSpot
15,11.331491,1.421953,0.698986,0.159637,-0.180422,-0.244746,1.536703,15.886632,1.488278,0.882604,1.542687,1.568779,0.374087,0.65128,0.414104,11.699496,0.368005,0.154462,0.105387,0.028933,-0.017305,0.001517,0.001267,-0.000685,-0.0004,-0.078008,0.525607,0.184383,0.017272,0.098591,0.039516,11.388719,0.057227,-0.310778,0.048427,0.019396,0.001993,-0.000094,-0.000023,0.000002,0,-0,-0.069816,0.071482,0.00546,0.001134,0.029788,0.002068,10.893623,-0.437868,-0.805873,-0.495095,0.022269,0.002734,0.000058,0.000055,-0,0,0,-0,-0.025061,0.018371,0.000642,0.000042,0.002321,0.000094,NotSpot
9,11.230069,1.167127,0.693776,0.121452,-0.284318,-0.093781,1.589947,-5.455184,-77.992943,0.351899,0.749726,0.695878,0.347751,0.600735,0.367908,11.396602,0.166533,0.155395,0.138421,0.025409,-0.017139,0.00083,0.001633,-0.000354,-0.000952,-0.008435,0.396658,0.133515,0.010919,0.093849,0.035428,11.330579,0.10051,-0.066023,0.045416,0.009777,0.000818,0.000082,-0.00002,0.000002,0,-0,-0.056011,0.084769,0.006732,0.001186,0.028213,0.002024,10.900337,-0.329732,-0.496264,-0.430242,0.022207,0.002812,0.000043,0.000048,-0,0,0,-0,-0.025062,0.01849,0.000664,0.000024,0.002342,0.000072,NotSpot
13,11.648569,1.044825,0.383674,0.194645,-0.051498,0.149431,-1.962219,-7.3317,80.810646,-1.233854,0.643314,0.375203,0.191236,0.549096,0.318255,11.163843,-0.484726,0.125136,0.114744,0.026019,-0.011177,-0.000698,0.001047,-0.0002,-0.000265,-0.015627,0.264854,0.078074,0.006444,0.089784,0.03095,11.262289,-0.38628,0.098446,0.042535,0.000788,0.000717,0.000268,-0.000015,0.000001,0,-0,-0.042605,0.091079,0.007611,0.001058,0.02669,0.001996,10.904226,-0.744343,-0.259617,-0.358063,0.022132,0.002769,0.000034,0.00004,-0,0,0,-0,-0.024935,0.018979,0.000689,0.000012,0.00236,0.000056,NotSpot
11,11.642733,1.14887,0.409958,0.068327,-0.085278,0.116221,-0.132387,0.500451,28.394075,-1.490502,0.723363,0.409724,0.138148,0.505064,0.270681,10.993,-0.649733,0.080473,0.062492,0.02984,-0.001836,-0.001815,0.000213,0.000385,-0.000174,-0.011859,0.186954,0.042317,0.004234,0.087534,0.026249,11.192952,-0.44978,0.199952,0.039897,0.007726,0.000409,0.0004,-0.000011,0.000001,-0,-0,-0.031763,0.09145,0.007827,0.000862,0.025298,0.001923,10.905,-0.737733,-0.088,-0.287952,0.02205,0.002618,0.000027,0.000031,-0,0,0,-0,-0.024695,0.019696,0.000717,0.000006,0.002375,0.000046,NotSpot
16,11.03613,0.972076,0.617963,0.149771,-0.107831,-0.552612,2.397308,9.918956,-114.892639,-0.503884,0.972401,0.423733,0.121357,0.471476,0.229478,10.86765,-0.16848,0.063594,0.028606,0.004916,0.005517,-0.001316,-0.000509,0.001016,-0.000004,0.039904,0.155304,0.02689,0.004831,0.087696,0.021474,11.129913,0.093783,0.262263,0.037623,0.012481,0.000441,0.000431,-0.000009,0.000001,-0,-0,-0.0247,0.088657,0.007579,0.000654,0.024088,0.001781,10.903163,-0.132967,0.035513,-0.22675,0.021971,0.002376,0.000028,0.000022,0,0,0,-0,-0.024374,0.020533,0.000744,0.000009,0.002384,0.000044,NotSpot
5,10.495363,0.651891,0.133237,0.082845,0.235808,0.280544,-1.75518,-12.071087,70.353874,0.702283,0.970467,0.339637,0.111823,0.447445,0.19695,10.796914,0.301551,0.076409,0.035974,0.018406,0.006615,0.000595,-0.000933,0.000721,0.000802,0.093977,0.1484,0.025715,0.005863,0.089933,0.016968,11.078825,0.583462,0.281911,0.035697,0.014216,0.000042,0.000342,-0.000011,0,-0,-0,-0.021439,0.085782,0.00723,0.000461,0.023087,0.001579,10.898906,0.403543,0.101992,-0.179919,0.0219,0.002067,0.000037,0.000013,0,0,0,-0,-0.024004,0.021341,0.000767,0.000016,0.002387,0.000049,NotSpot
12,10.451132,0.724757,0.46763,0.302907,0.138794,0.01595,-1.211289,11.050602,22.531202,0.560034,0.666236,0.214765,0.117853,0.430785,0.173301,10.78321,0.332078,0.094493,0.014592,0.006681,0.001387,0.002065,-0.000648,-0.00028,0.000702,0.102404,0.16223,0.03169,0.005038,0.0932,0.013156,11.039986,0.588854,0.256776,0.034049,0.013511,0.000481,0.000147,-0.000016,0,-0,-0,-0.021019,0.084752,0.007014,0.000301,0.022311,0.001345,10.892572,0.441441,0.109363,-0.147413,0.021844,0.001712,0.000058,0.000006,0,0,0,-0,-0.023615,0.021975,0.000781,0.000025,0.002383,0.000059,NotSpot
9,10.678965,0.623406,0.567833,0.172545,-0.256535,0.036242,1.878072,-4.632196,-49.579765,0.116972,0.547547,0.140279,0.100406,0.419103,0.157682,10.808309,0.129344,0.088794,0.031325,0.012635,-0.006494,0.001518,0.00029,-0.000944,-0.000502,0.070104,0.172589,0.036391,0.003573,0.09628,0.010302,11.013008,0.334044,0.2047,0.032729,0.011346,0.000768,-0.000104,-0.000022,0.000001,-0,-0,-0.022151,0.085154,0.006941,0.000183,0.021765,0.001108,10.884507,0.205543,0.076199,-0.128501,0.021807,0.001336,0.000091,0.000001,0,0,0,-0,-0.023234,0.022335,0.000785,0.000035,0.002371,0.000071,NotSpot
14,10.981542,0.425711,0.266651,0.033305,-0.102867,0.062038,-0.153767,0.545225,44.046326,-0.725667,0.639094,0.13216,0.071098,0.410375,0.14826,10.838755,-0.142787,0.071926,0.0607,0.02046,-0.012292,-0.000682,0.001114,-0.000671,-0.001421,0.031686,0.164212,0.03649,0.00296,0.098212,0.00845,10.994428,0.012886,0.155673,0.031828,0.008721,0.000483,-0.000349,-0.000027,0.000001,-0,-0,-0.023589,0.085548,0.006872,0.000109,0.021453,0.00089,10.874999,-0.106543,0.036244,-0.119429,0.021788,0.000957,0.000137,-0.000002,0,0,0,-0,-0.022883,0.022399,0.000777,0.000044,0.002353,0.000084,NotSpot
12,11.088364,0.631423,0.346501,0.198234,0.041175,0.041295,0.732923,-0.2898,-53.275661,-0.779689,0.434103,0.104869,0.069888,0.402549,0.14362,10.849536,-0.238828,0.073164,0.069927,0.006129,-0.01309,-0.002718,0.000954,0.000298,-0.001072,0.009366,0.142368,0.033413,0.002964,0.09847,0.007709,10.981649,-0.106714,0.132113,0.031498,0.006537,0.000578,-0.000528,-0.000028,0,0,0,-0.024383,0.08453,0.006657,0.000072,0.021371,0.000702,10.864649,-0.223715,0.015113,-0.117001,0.021788,0.000596,0.000196,-0.000001,0,0,0,-0,-0.022579,0.022124,0.000757,0.000052,0.00233,0.000095,NotSpot
12,11.075133,0.49958,0.433595,0.079054,0.242061,-0.168913,-0.668794,-10.221126,9.142527,-1.012228,0.326155,0.08521,0.080164,0.394302,0.143049,10.829625,-0.245508,0.079743,0.06418,0.008422,-0.009129,-0.003111,-0.000372,0.000974,0.000866,0.00714,0.12489,0.030209,0.002683,0.096954,0.008185,10.972658,-0.102475,0.143033,0.031799,0.005687,0.001997,-0.000596,-0.000024,0,0,0,-0.024115,0.081397,0.00621,0.000085,0.021507,0.000588,10.853534,-0.2216,0.023909,-0.119124,0.021803,0.00029,0.00024,0.000003,0,0,-0,-0,-0.022332,0.021559,0.000727,0.000059,0.002303,0.000103,NotSpot
13,10.530374,0.379197,0.289087,0.106257,-0.254579,-0.431531,1.82433,1.247124,19.543592,-0.016146,0.718418,0.219559,0.118118,0.442626,0.175722,10.590577,0.060204,0.059293,0.029977,0.016719,-0.017353,-0.002919,0.000368,0.000243,-0.000473,0.046035,0.265181,0.073376,0.001825,0.111946,0.012293,10.849113,0.31874,0.258536,0.02989,0.009162,0.000912,0.000276,-0.000012,0.000001,0,-0,-0.019817,0.115813,0.011578,0.00029,0.022182,0.001924,10.712833,0.18246,0.122256,-0.13628,0.021074,0.001319,0.000898,-0.000078,0,-0,-0,0,-0.021496,0.018085,0.000588,0.000034,0.002055,0.000058,NotSpot
5,10.211748,0.919135,0.304136,0.114079,-0.156824,0.45947,0.480083,-9.941025,-3.552783,1.109192,0.538346,0.175327,0.116153,0.428926,0.164877,10.53896,0.327211,0.072666,0.020132,0.018828,-0.013851,-0.001837,0.000451,0.000091,-0.000951,0.071362,0.233528,0.060063,0.002542,0.107203,0.01167,10.826406,0.614657,0.287446,0.032495,0.012069,0.002109,0.000418,-0.000014,0.000001,0,-0,-0.018317,0.107638,0.010203,0.000332,0.023002,0.001763,10.714683,0.502934,0.175723,-0.111723,0.021166,0.001322,0.001145,-0.000069,0,-0,-0,0,-0.020989,0.017875,0.000589,0.00003,0.002077,0.000054,NotSpot
11,10.591281,0.378796,0.342767,0.058122,0.017079,0.383955,-0.207946,-5.419256,-37.989281,-0.022092,0.880984,0.249915,0.080032,0.412618,0.156558,10.538109,-0.053172,0.061919,0.028587,0.011889,-0.009454,-0.00084,0.000087,-0.000236,0.000095,0.045221,0.226817,0.053317,0.002407,0.101707,0.011042,10.813354,0.222073,0.275245,0.03528,0.01548,0.001994,0.000665,-0.000013,0.000001,0,-0,-0.017806,0.096729,0.008574,0.000342,0.023987,0.001635,10.717628,0.126348,0.17952,-0.095725,0.021274,0.001691,0.000984,-0.000059,-0,-0,-0,0,-0.020566,0.017595,0.000585,0.000029,0.002096,0.000056,NotSpot
14,10.982799,0.737408,0.399375,0.117819,0.114529,-0.323474,-0.800853,13.147713,60.524536,-1.018965,0.900741,0.294657,0.11245,0.397717,0.152343,10.571569,-0.411229,0.053864,0.03792,0.005988,-0.005808,-0.000578,-0.000276,-0.000526,0.001087,0.009956,0.235432,0.052614,0.001996,0.096564,0.011084,10.812872,-0.169927,0.241302,0.038031,0.018055,0.001437,0.000959,-0.000009,0.000001,0,-0,-0.018539,0.085419,0.007152,0.000325,0.025104,0.001677,10.722392,-0.260406,0.150823,-0.09048,0.021392,0.001965,0.000843,-0.000048,-0,-0,-0,0,-0.02027,0.017385,0.00058,0.000032,0.002112,0.000064,NotSpot
14,10.908402,0.444603,0.36166,0.150251,-0.001204,-0.129441,-0.356402,3.620784,-8.45364,-0.956514,1.086248,0.401289,0.088855,0.388129,0.15245,10.612843,-0.29556,0.056094,0.035738,0.009956,-0.001729,-0.001204,-0.000086,-0.000178,0.000344,0.0104,0.249143,0.05471,0.001802,0.092606,0.011988,10.828031,-0.080372,0.215188,0.040734,0.019321,0.000699,0.001232,-0.000002,0,0,-0,-0.020715,0.076743,0.006247,0.000391,0.026318,0.001988,10.728872,-0.17953,0.11603,-0.099158,0.021513,0.002113,0.000721,-0.000036,-0,-0,-0,0,-0.02012,0.017389,0.000577,0.000041,0.002127,0.000078,NotSpot
9,10.535083,0.489939,0.25718,0.134032,-0.195698,0.161762,1.497327,-11.377235,-48.49033,0.366791,1.161046,0.48561,0.100681,0.386223,0.162649,10.654103,0.11902,0.063985,0.02444,0.001629,0.004324,-0.002254,0.000228,0.000825,-0.000661,0.041173,0.263462,0.05721,0.001502,0.090261,0.013442,10.859347,0.324265,0.205244,0.04337,0.019167,0.0001,0.001424,0.000009,-0,0,-0,-0.024304,0.07349,0.005936,0.000684,0.027598,0.002516,10.737576,0.202494,0.083473,-0.121771,0.021632,0.002114,0.000621,-0.000023,-0,-0,-0,0,-0.020139,0.017696,0.000578,0.000055,0.002141,0.000096,NotSpot
10,10.478724,0.523108,0.288536,0.011914,0.168336,-0.130996,-1.074006,-4.736894,53.138741,0.246486,1.117169,0.497842,0.147311,0.393104,0.18388,10.698971,0.220246,0.077547,0.003477,0.002926,0.011535,-0.002176,0.000016,0.001431,-0.000047,0.078098,0.268652,0.057761,0.00121,0.089579,0.015604,10.908844,0.43012,0.209873,0.046,0.017537,0.001026,0.001493,0.00002,-0.000001,-0,-0,-0.029489,0.076542,0.006164,0.001226,0.028915,0.003154,10.748381,0.269656,0.04941,-0.160463,0.021748,0.001961,0.000542,-0.000009,-0,-0,-0,0,-0.020329,0.01827,0.000583,0.000074,0.002154,0.000117,NotSpot
13,10.386536,0.86179,0.765938,0.49264,0.385684,-0.321498,-0.58094,20.383804,-22.563915,0.396787,0.920254,0.529473,0.150176,0.408999,0.216208,10.750917,0.364382,0.093012,0.02779,0.001297,0.016717,0.000599,-0.000149,0.000614,0.00071,0.122099,0.258001,0.055576,0.002723,0.090361,0.018712,10.974272,0.587736,0.223354,0.048551,0.014267,0.002042,0.001422,0.000031,-0.000002,-0,-0,-0.036326,0.083668,0.006818,0.001873,0.030229,0.003768,10.761273,0.374738,0.010356,-0.212998,0.021854,0.001658,0.000477,0.000004,-0,-0,-0,0,-0.020674,0.019029,0.000592,0.000094,0.002167,0.000137,NotSpot
5,9.990485,1.134637,0.443667,0.257656,0.011647,0.572952,0.711354,-14.50116,-16.163013,1.83596,1.018972,0.586099,0.101584,0.434184,0.259316,10.817177,0.826692,0.113798,0.050485,0.019329,0.018289,0.0052,0.000543,-0.001131,-0.000081,0.183612,0.241735,0.055267,0.006349,0.092255,0.022841,11.053657,1.063171,0.23648,0.051028,0.009143,0.003092,0.001215,0.000036,-0.000002,-0,-0,-0.044977,0.091067,0.007605,0.00244,0.031478,0.004217,10.77594,0.785455,-0.041237,-0.277717,0.021952,0.001224,0.000427,0.000017,-0,-0,-0,0,-0.021154,0.019798,0.000604,0.000112,0.002181,0.000156,NotSpot
8,9.895636,1.388419,0.268147,0.009892,-0.248812,0.210605,0.094653,-3.339323,41.592529,1.666459,0.652593,0.504883,0.158543,0.469353,0.310607,10.938715,1.043079,0.138017,0.076239,0.019037,0.019346,0.007975,0.001385,-0.002154,-0.000973,0.233293,0.2637,0.071868,0.008159,0.094792,0.027783,11.141942,1.246306,0.203227,0.053234,0.004137,0.002074,0.000898,0.000034,-0.000003,-0,0,-0.055297,0.095076,0.008003,0.002858,0.032567,0.004398,10.792244,0.896608,-0.146471,-0.349698,0.022037,0.000692,0.000395,0.00003,-0,0,-0,-0,-0.021739,0.020423,0.000616,0.000126,0.002194,0.000171,NotSpot
12,10.297674,1.211083,0.341942,0.205243,-0.110692,-0.429398,0.465135,13.340211,-48.129749,1.074383,0.697258,0.567292,0.258499,0.514305,0.364542,11.172942,0.875268,0.136575,0.084792,0.024406,0.023907,0.005894,0.00091,-0.001524,-0.000569,0.19696,0.362168,0.113434,0.00559,0.097428,0.033015,11.232946,0.935272,0.060004,0.055074,0.006689,0.00497,0.00051,0.000026,-0.000003,-0,0,-0.066733,0.092777,0.007532,0.003131,0.033378,0.004281,10.809639,0.511965,-0.363303,-0.423307,0.02211,0.00039,0.000118,0.000041,-0,0,-0,-0,-0.022382,0.020791,0.000625,0.000133,0.002209,0.00018,NotSpot
9,11.325267,0.659128,0.534614,0.19065,0.222003,0.156078,-1.121069,-16.270864,33.514545,0.315165,1.329969,1.034545,0.24516,0.565373,0.413455,11.534212,0.208945,0.107999,0.092233,0.008359,0.030003,-0.00012,-0.001003,0.000251,-0.000019,0.024125,0.463292,0.152501,0.008978,0.09963,0.037781,11.318391,-0.006876,-0.215821,0.056314,0.015738,0.005889,0.0001,0.000013,-0.000002,-0,0,-0.077941,0.082709,0.006116,0.003242,0.033803,0.003915,10.827164,-0.498103,-0.707048,-0.491227,0.02217,0.000625,0.000239,0.000051,-0,0,0,-0,-0.023033,0.02083,0.000629,0.000133,0.002224,0.000181,NotSpot
