@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute class {Spot,NotSpot}

@data
22,32.979275,10.241985,3.915686,0.349543,-0.700011,2.685082,-0.468328,-22.93705,204.742004,13.808129,9.260461,69.992683,3.699616,123.89621,2.993076,37.891399,4.912125,1.766445,0.224064,0.065379,-0.025253,0.010012,0.003605,-0.003106,-0.002375,-1.477002,1.166699,3.229987,0.053502,5.99524,0.194963,36.02977,3.050495,-1.861629,0.257192,0.097965,0.032625,0.002618,0.000056,0.000003,-0,-0,-0.322532,0.641435,0.469217,0.008608,0.526149,0.039969,NotSpot
27,35.629467,9.945517,2.420537,1.002565,-0.237889,0.366167,-2.320513,-15.30978,66.803955,6.522414,10.482871,73.838806,3.141061,124.272308,3.079001,37.929409,2.299942,1.787172,0.087711,0.007704,-0.04797,0.007653,0.006208,-0.003267,-0.00542,-1.707166,1.174059,3.272382,0.062449,6.021561,0.198934,35.992744,0.363277,-1.936665,0.256767,0.095376,0.034293,0.002262,0.00006,0.000002,-0,-0,-0.31785,0.659142,0.489678,0.008529,0.538104,0.039085,NotSpot
30,37.458668,8.903181,3.895508,2.202109,-0.277231,-0.847006,-0.255188,-10.034301,-2.398012,2.805565,11.070217,77.323586,2.468359,124.670464,3.169075,37.998524,0.539856,1.851594,0.211962,0.069047,-0.038247,0.001072,0.005664,-0.001957,-0.005215,-1.994509,1.277181,3.50032,0.091261,6.026841,0.224933,35.871666,-1.587002,-2.126858,0.255154,0.088708,0.035861,0.002173,0.000052,-0.000001,-0,-0,-0.308001,0.68708,0.520522,0.00924,0.54894,0.038429,NotSpot
27,36.22905,8.320847,0.573437,0.460317,-0.344062,0.157469,7.199867,17.321795,-171.285339,8.433967,10.594438,79.213142,1.999107,125.031021,3.247493,37.8988,1.66975,1.917056,0.298141,0.14927,0.000097,-0.003774,0.002073,-0.001159,-0.001234,-2.065927,1.501444,3.896744,0.170891,6.002026,0.270148,35.673798,-0.555252,-2.225002,0.252397,0.078404,0.037748,0.002417,0.000036,-0.000004,-0,-0,-0.293053,0.720474,0.557314,0.010622,0.557193,0.038286,NotSpot
30,35.232517,7.886444,1.167307,0.668291,0.452483,-0.115451,1.050338,20.528284,-198.710876,8.38546,10.689841,83.276199,1.709198,125.095184,3.299841,37.569214,2.336697,1.935737,0.263553,0.259213,0.054661,-0.005928,-0.003662,0.000957,0.00432,-1.940077,1.815222,4.381269,0.3071,5.93697,0.329154,35.405998,0.173481,-2.163216,0.248629,0.064297,0.040157,0.002942,0.000017,-0.000007,-0,0,-0.272769,0.75288,0.592981,0.012454,0.561126,0.038847,NotSpot
27,35.30896,7.72646,2.82613,0.829977,1.345682,-0.944456,-12.173386,-0.990357,703.565369,4.070354,12.297405,93.010384,2.463293,124.499405,3.316835,37.098042,1.789082,1.894704,0.291581,0.20683,0.102905,-0.006668,-0.007908,0.004264,0.005424,-1.809953,2.127817,4.809425,0.48404,5.827043,0.394228,35.085152,-0.223808,-2.01289,0.244439,0.046102,0.043084,0.00359,0,-0.000009,0,0,-0.247456,0.777996,0.619228,0.014498,0.559215,0.040113,NotSpot
20,34.773975,9.006559,3.305264,0.97128,0.687899,0.446603,6.296193,-47.30946,-560.987061,4.730016,13.073968,103.658669,3.62521,122.923119,3.293994,36.557056,1.783081,1.820176,0.199511,0.133019,0.119846,-0.00536,-0.00736,0.004914,0.001532,-1.753683,2.353771,5.006831,0.677156,5.678247,0.454002,34.725441,-0.048534,-1.831615,0.240321,0.04668,0.023967,0.004145,-0.00001,-0.000009,0,0,-0.217608,0.789933,0.628672,0.016511,0.550653,0.0419,NotSpot
27,33.168072,10.887835,1.978619,0.622347,-0.149368,-1.568796,2.630818,34.409718,18.276699,8.286868,12.535591,105.250496,4.425905,120.235916,3.217256,35.95483,2.786758,1.761066,0.082677,0.010975,0.094824,-0.001212,-0.002574,0.000643,-0.001581,-1.689364,2.409113,4.83496,0.841418,5.507365,0.49504,34.352516,1.184444,-1.602314,0.236651,0.050826,0.00079,0.004412,-0.000012,-0.000007,0,0,-0.185034,0.785687,0.6173,0.018245,0.535731,0.04392,NotSpot
17,31.142887,11.738389,1.437034,0.581591,-0.075898,1.012398,-3.576184,8.396609,278.061005,12.593833,10.522481,93.846542,4.546874,116.576843,3.062305,35.302605,4.159718,1.727716,0.261495,0.113946,0.037613,0.003128,0.003355,-0.005399,-0.001935,-1.580167,2.242717,4.300817,0.90636,5.336856,0.506497,33.98959,2.846703,-1.313015,0.233331,0.05579,0.025551,0.00428,-0.000007,-0.000002,0,0,-0.15199,0.765145,0.585978,0.019476,0.51602,0.045903,NotSpot
25,30.592348,10.380386,2.011288,0.849865,-0.701727,1.765088,3.247457,-16.773455,-296.164459,11.541811,9.258509,79.347427,3.46898,112.337158,2.82303,34.681293,4.088945,1.691198,0.401732,0.2107,-0.029752,0.002871,0.007668,-0.006397,-0.002378,-1.500167,1.904865,3.612251,0.808697,5.187844,0.485169,33.663746,3.071398,-1.017548,0.230188,0.06271,0.046269,0.003753,0.000002,0.000003,0,-0,-0.121209,0.731441,0.540547,0.020059,0.494269,0.047739,NotSpot
25,35.45842,10.972141,0.723693,0.185785,-0.897427,0.113931,-1.705322,3.205877,-59.806221,10.434234,10.89068,83.146301,4.460801,118.020187,2.637506,38.161892,2.703472,1.85219,0.222946,0.16844,-0.026545,-0.000937,0.007709,-0.002509,-0.006362,-2.243577,1.700997,3.653442,0.682183,5.760668,0.30113,35.241917,-0.216503,-2.919975,0.249182,0.041256,0.000979,0.001645,-0.000079,0.000001,0,0,-0.289459,0.66792,0.47485,0.015407,0.474674,0.040413,NotSpot
44,37.415169,10.097666,2.736748,0.094456,0.425811,-0.553841,-5.996258,50.253345,294.706696,7.455373,11.622345,86.572807,6.22938,120.647049,2.746411,38.662975,1.247807,1.880566,0.437669,0.090227,0.010767,-0.009702,-0.000428,-0.000574,-0.001628,-2.408462,1.662017,3.794796,0.463624,5.861871,0.275159,35.53577,-1.879398,-3.127205,0.252614,0.062501,0.006973,0.002266,-0.000058,0.000002,0,0,-0.308142,0.661675,0.474129,0.013721,0.48783,0.040767,NotSpot
30,38.841694,10.427949,4.919615,2.657528,1.325887,1.409068,4.734325,-56.334522,-188.842621,2.850806,10.805241,81.106407,6.335923,122.516159,2.85371,38.779625,-0.062069,1.880154,0.495786,0.035755,0.042422,-0.01241,-0.007764,0.001593,0.005382,-2.340185,1.537173,3.742679,0.236387,5.926925,0.241635,35.769138,-3.072556,-3.010487,0.25501,0.079253,0.013456,0.002505,-0.00003,0.000003,0,0,-0.320808,0.650393,0.46804,0.011719,0.499318,0.040644,NotSpot
39,37.321198,9.944861,3.934512,1.983555,1.826922,-0.889615,2.210701,27.367491,-137.816971,4.026794,9.772403,72.286804,4.833233,123.551857,2.965469,38.515675,1.194477,1.842263,0.31718,0.18038,0.044845,-0.007226,-0.00825,0.003755,0.008102,-1.979063,1.401251,3.531341,0.149166,5.960971,0.209128,35.929497,-1.391701,-2.586178,0.256519,0.08997,0.019727,0.00242,0,0.000003,0,-0,-0.326763,0.640086,0.462387,0.009843,0.509947,0.040108,NotSpot
7,34.061058,9.564137,2.976322,1.869928,0.929418,-1.646756,-4.700725,-28.793087,245.516556,10.670531,8.503469,64.642586,4.301771,123.904076,3.077056,38.091511,4.030453,1.77603,0.310131,0.090417,0.022616,0.001132,-0.003121,0.004231,0.003662,-1.556317,1.235039,3.280275,0.124453,5.972216,0.186006,36.008026,1.946968,-2.083485,0.257161,0.094484,0.025604,0.002148,0.000028,0.000004,0,-0,-0.32604,0.636893,0.462853,0.008506,0.520448,0.03925,NotSpot
30,33.312603,10.272099,2.897626,1.418406,-0.032834,-0.901441,0.600804,25.984287,-77.714043,11.75132,8.07609,63.682995,3.660341,123.877586,3.1815,37.806835,4.494232,1.727448,0.314689,0.022894,-0.001974,0.00613,0.001762,0.001329,-0.002363,-1.435653,1.103815,3.123573,0.068968,5.968624,0.177675,36.000446,2.687843,-1.806389,0.256879,0.093807,0.03114,0.001865,0.000048,0.000003,-0,-0,-0.319545,0.644486,0.473339,0.007918,0.531117,0.038197,NotSpot
22,35.133221,11.533528,2.406788,0.02545,0.363007,1.328643,-0.942914,-5.022952,-138.342789,9.15219,9.354351,70.251648,2.981517,123.777229,3.273942,37.766098,2.632877,1.730589,0.117769,0.079699,-0.013468,0.0058,0.003929,-0.003436,-0.004806,-1.692519,1.12842,3.142462,0.033693,5.953864,0.186289,35.908718,0.775497,-1.85738,0.25564,0.089101,0.036366,0.001737,0.000058,0.000001,-0,-0,-0.308374,0.663765,0.494957,0.008073,0.541553,0.037146,NotSpot
34,36.359352,12.025012,2.461344,1.417448,-0.119764,2.887699,-0.120535,-4.219592,302.889191,8.14622,10.289503,77.242699,2.937843,123.717903,3.34938,37.772568,1.413216,1.774269,0.243963,0.005116,-0.00817,0.003136,0.00446,-0.005808,-0.004462,-2.013116,1.27035,3.350447,0.071986,5.924362,0.213176,35.735195,-0.624157,-2.037373,0.253299,0.08104,0.04157,0.001875,0.000055,-0.000001,-0,-0,-0.29277,0.691683,0.525512,0.008874,0.550584,0.036357,NotSpot
32,35.669571,11.252475,1.925678,0.24862,-0.852563,0.272505,6.724508,13.469284,-350.147522,9.575418,10.206161,81.23024,2.471235,123.553955,3.400132,37.56255,1.892979,1.810471,0.320865,0.060541,0.01717,0.001009,0.002394,-0.003048,-0.001329,-2.070794,1.51923,3.701552,0.165176,5.870081,0.257545,35.48772,-0.18185,-2.074829,0.249892,0.069639,0.046942,0.002295,0.000044,-0.000005,-0,0,-0.272589,0.723015,0.559699,0.010211,0.556454,0.036103,NotSpot
22,34.562763,9.970617,2.269872,0.387504,0.459076,-2.065064,-7.639049,-8.673206,216.830795,8.08825,10.585853,83.548897,2.21586,122.963516,3.418792,37.039108,2.476345,1.801978,0.251686,0.202202,0.061254,-0.000174,-0.003124,0.002317,0.003692,-1.851462,1.809718,4.076938,0.308798,5.780014,0.314576,35.1744,0.611637,-1.864708,0.245582,0.054358,0.052353,0.002903,0.000028,-0.000008,-0,0,-0.247586,0.751309,0.58994,0.011943,0.557229,0.036585,NotSpot
17,33.327026,8.959667,2.005003,0.903969,1.328855,-0.758208,-2.01526,-13.510639,-40.390102,7.858634,11.262326,85.811157,2.582738,121.582596,3.396762,36.314278,2.987251,1.75654,0.338245,0.145937,0.103519,-0.000615,-0.007556,0.004774,0.004772,-1.564233,2.028846,4.306723,0.487813,5.649778,0.375554,34.812733,1.485706,-1.501545,0.240961,0.057582,0.03477,0.003532,0.000013,-0.00001,-0,0,-0.218149,0.770356,0.607837,0.013875,0.551322,0.037843,NotSpot
25,32.198223,9.570608,0.955402,0.108733,0.243863,0.778318,4.341913,0.486986,39.768463,8.506474,10.94756,86.524078,3.459196,119.166496,3.325176,35.535103,3.33688,1.707716,0.367803,0.016532,0.114262,0.000182,-0.005754,0.002536,0.000555,-1.356445,2.122593,4.258946,0.681112,5.486593,0.428282,34.41795,2.219727,-1.117153,0.23645,0.062547,0.011295,0.003979,0.000003,-0.00001,-0,0,-0.185199,0.774285,0.60642,0.015758,0.538003,0.039729,NotSpot
25,30.848558,10.330173,0.943097,0.302056,-0.555298,-0.271177,2.599966,24.392504,-72.885307,9.689132,10.235942,81.591629,4.201771,115.714554,3.191409,34.802006,3.953447,1.68175,0.308687,0.14779,0.083742,0.002196,0.000287,-0.001355,-0.003093,-1.225274,2.059821,3.912535,0.833373,5.308185,0.459975,34.016556,3.167997,-0.78545,0.232302,0.066955,0.014331,0.004083,-0.000002,-0.000007,-0,0,-0.151016,0.760514,0.582748,0.017315,0.517759,0.041958,NotSpot
20,29.389019,10.196011,1.822051,0.014608,-0.278005,-0.264617,-1.359565,-29.848856,-59.626068,12.03267,8.409889,69.862137,4.336847,111.501068,2.984639,34.181614,4.792595,1.667494,0.389721,0.106689,0.028115,0.003499,0.004252,-0.003877,-0.002619,-1.171084,1.827759,3.385222,0.857438,5.136396,0.462346,33.631996,4.242977,-0.549618,0.228315,0.070855,0.039324,0.003775,-0.000001,-0.000003,0,0,-0.118136,0.729632,0.539269,0.018291,0.492424,0.044231,NotSpot
34,29.734404,8.999525,1.43784,0.894199,-0.261281,-0.690955,-1.852344,39.758541,163.923035,9.543165,7.783104,59.969162,3.170365,107.00386,2.713041,33.746136,4.011732,1.646719,0.446195,0.047322,-0.031249,0.001251,0.004023,-0.003257,0.000713,-1.247846,1.493634,2.890292,0.701279,4.990052,0.435548,33.291416,3.557013,-0.45472,0.224301,0.074178,0.060797,0.003097,0.000002,0.000002,0,-0,-0.089326,0.685739,0.483404,0.01852,0.465041,0.046377,NotSpot
7,38.798946,10.781389,3.743585,0.056233,0.808317,0.369523,0.564946,-61.467709,-154.338684,7.094038,12.905411,96.854599,5.207088,123.408203,2.710362,39.35437,0.555424,1.933111,0.47342,0.299299,0.001408,-0.010938,-0.001192,0.000747,0.002935,-2.70583,1.605515,4.00783,0.299658,6.022233,0.248987,35.697212,-3.101734,-3.657158,0.255485,0.071127,0.005257,0.001739,-0.000073,0.000002,0,-0,-0.331869,0.663602,0.480358,0.012817,0.499257,0.039762,NotSpot
30,38.518291,12.500258,3.978412,0.42354,1.261942,1.576305,-8.520284,39.651356,100.606773,8.098307,11.43775,89.653564,5.454071,124.869026,2.862995,39.324871,0.80658,1.907138,0.43555,0.191452,0.004299,-0.009568,-0.000723,-0.000778,0.002431,-2.534139,1.554736,3.904894,0.1621,6.050413,0.214463,35.895527,-2.622765,-3.429344,0.257302,0.083774,0.0008,0.001764,-0.000047,0.000003,0,-0,-0.340277,0.652164,0.4732,0.010633,0.508866,0.039188,NotSpot
17,36.024513,12.803349,0.812631,0.334985,0.156621,1.288208,-1.641068,-8.561798,74.379387,11.655731,9.346865,75.603806,5.106408,125.446335,3.034709,38.882046,2.857533,1.850743,0.217702,0.007959,0.002647,-0.003918,0.001127,-0.000586,-0.000823,-2.060486,1.479481,3.637199,0.21133,6.043551,0.184578,36.012974,-0.011539,-2.869072,0.258217,0.090284,0.007551,0.001554,-0.000018,0.000004,0,-0,-0.340949,0.643944,0.468644,0.008761,0.518006,0.038222,NotSpot
15,33.248596,10.823257,2.749598,0.300985,-0.941706,-0.969981,8.039869,3.158319,-100.329918,13.271871,7.160912,62.76664,4.254647,125.355453,3.202096,38.269695,5.021099,1.771471,0.26015,0.016349,0.002516,0.000764,0.00182,0.002462,-0.002579,-1.52767,1.317882,3.339711,0.207553,6.014108,0.167113,36.044537,2.79594,-2.225159,0.258243,0.09118,0.014737,0.001252,0.000011,0.000004,0,-0,-0.334687,0.643882,0.471392,0.007575,0.52733,0.036998,NotSpot
20,32.647243,9.665952,1.438827,0.234137,-0.290205,-2.721335,1.977725,4.343636,-62.794071,10.870642,6.960131,58.774479,3.480205,124.933754,3.348309,37.808907,5.161663,1.713457,0.372936,0.048873,0.008851,0.002145,-0.000353,0.003503,-0.000759,-1.291648,1.140564,3.148475,0.130952,5.97289,0.166424,35.989033,3.341789,-1.819874,0.257347,0.087855,0.022357,0.001016,0.000032,0.000003,0,-0,-0.322845,0.654167,0.484119,0.007216,0.536924,0.035689,NotSpot
22,33.392696,10.66346,0.940594,0.856232,0.899108,-0.15334,-2.523632,-13.858335,226.291611,10.747821,7.931977,63.11586,4.040015,124.472595,3.463148,37.62421,4.231514,1.700886,0.256944,0.004822,0.015321,0.001948,-0.00259,0.000163,0.001656,-1.448764,1.127891,3.136214,0.063914,5.924616,0.181321,35.8508,2.458103,-1.773411,0.255527,0.081495,0.030323,0.000976,0.000043,0.000001,-0,-0,-0.306699,0.674546,0.506784,0.007573,0.546104,0.034508,NotSpot
22,34.018925,12.277116,0.665874,0.635143,0.808989,1.331244,4.055369,8.135353,-477.760376,12.246386,8.393062,69.728462,3.953662,124.031593,3.542452,37.537266,3.518341,1.720358,0.194328,0.175801,0.015232,0.002492,-0.001348,-0.002945,0.001518,-1.738885,1.267532,3.30512,0.067068,5.865309,0.209863,35.633205,1.614281,-1.90406,0.25264,0.072526,0.038776,0.001197,0.000044,-0.000001,-0,-0,-0.28639,0.701428,0.536278,0.008467,0.553425,0.0337,NotSpot
22,33.975227,13.106215,1.399316,0.153905,-0.283086,0.79005,-10.398683,16.817675,447.125214,11.860802,8.524705,75.540688,3.081345,123.394249,3.584583,37.26487,3.289642,1.729368,0.315247,0.205689,0.017905,0.004285,0.001269,-0.002102,-0.000355,-1.838925,1.50786,3.596971,0.159337,5.784074,0.251148,35.344597,1.36937,-1.920273,0.248716,0.060572,0.047714,0.001662,0.000038,-0.000004,-0,0,-0.261575,0.729451,0.566705,0.009774,0.556939,0.033494,NotSpot
20,32.660442,12.721242,1.337339,0.481145,-0.4535,1.336172,-1.854607,-43.586014,236.131836,11.865048,9.564718,78.767036,2.859934,122.188873,3.587855,36.649303,3.988861,1.69645,0.293047,0.250751,0.03747,0.006501,0.000702,-0.000039,-0.00124,-1.654155,1.77165,3.873455,0.303352,5.669703,0.301457,34.994118,2.333675,-1.655186,0.243956,0.056693,0.044805,0.002264,0.000027,-0.000006,-0,0,-0.232068,0.752404,0.590309,0.011389,0.554639,0.034051,NotSpot
20,30.482121,10.915668,1.877416,1.497981,-0.017619,-0.283142,14.699558,25.456554,-750.616028,14.291063,9.534233,76.539154,3.116477,120.0569,3.54554,35.765263,5.283142,1.640584,0.408246,0.094333,0.066911,0.007546,-0.001936,-0.000302,-0.000433,-1.326671,1.920296,3.944185,0.46052,5.518768,0.35233,34.59977,4.117649,-1.165493,0.238942,0.065274,0.02475,0.002843,0.000017,-0.000008,-0,0,-0.198418,0.764337,0.598975,0.013156,0.544991,0.035414,NotSpot
20,29.517694,9.734324,2.331559,0.161854,0.074433,-1.20048,-4.481578,39.600552,407.87085,12.227736,8.361985,69.849327,3.280684,116.826942,3.447999,34.791508,5.273813,1.594709,0.487161,0.076515,0.082012,0.006202,-0.001919,-0.001515,0.000237,-1.031033,1.887005,3.702021,0.591525,5.340025,0.392113,34.177914,4.660219,-0.613594,0.234029,0.073092,0.001128,0.003223,0.000011,-0.000008,-0,0,-0.162064,0.759665,0.586537,0.014835,0.527428,0.037484,NotSpot
12,28.958204,9.717513,1.293709,0.705652,-0.171603,1.858281,-3.593848,-66.014572,118.064507,10.30557,7.903093,60.798389,3.226677,112.620735,3.286969,33.913029,4.954824,1.57408,0.472672,0.254397,0.070854,0.003134,0.00061,-0.000396,-0.000831,-0.847011,1.6892,3.229666,0.657306,5.152044,0.410416,33.755558,4.797354,-0.157471,0.229361,0.079698,0.023927,0.003275,0.000008,-0.000007,-0,0,-0.125736,0.73631,0.55139,0.016134,0.502664,0.040033,NotSpot
15,28.150064,8.969386,1.505676,0.894232,-0.066506,-1.093251,2.204355,33.477898,-233.597275,11.369293,6.514905,50.000813,2.934234,107.841873,3.067426,33.261929,5.111864,1.568429,0.419477,0.329459,0.04193,0.00024,0.000959,0.00228,-0.001375,-0.819493,1.38282,2.742564,0.610569,4.975876,0.403167,33.356289,5.206224,0.09436,0.224675,0.085062,0.047331,0.00295,0.000007,-0.000004,-0,0,-0.092282,0.695629,0.497579,0.016785,0.472774,0.042778,NotSpot
15,28.784161,7.966951,0.959729,0.648151,0.827522,-0.399261,-2.282418,-13.276103,254.409531,9.574831,5.937511,43.056652,2.075413,103.056244,2.817861,32.921543,4.137383,1.566866,0.403729,0.173607,0.004978,-0.00152,-0.001734,0.002655,0.001979,-0.98953,1.076506,2.410602,0.457641,4.828281,0.374392,33.006794,4.222633,0.085251,0.21978,0.089029,0.066211,0.002298,0.000007,0,0,-0,-0.064539,0.642586,0.433858,0.016624,0.44101,0.045506,NotSpot
34,36.799412,12.708944,2.634506,1.093797,-0.522097,-0.790199,-6.329581,21.101057,326.400604,11.168237,10.270699,89.917061,3.536568,127.343811,2.824011,39.63866,2.839249,1.922721,0.388584,0.182566,-0.033091,-0.003369,0.007761,-0.00136,-0.005068,-2.493871,1.59038,4.099756,0.131489,6.163166,0.190402,36.007793,-0.791618,-3.630867,0.259265,0.085677,0.011885,0.001341,-0.000054,0.000002,0,-0,-0.356827,0.65515,0.479149,0.009405,0.516912,0.037147,NotSpot
15,34.534477,12.974699,3.402665,0.218974,-1.141791,1.412691,-5.484556,-18.961739,241.800247,16.158392,7.592329,77.907356,4.321367,127.671227,3.045684,39.198036,4.663559,1.861489,0.205102,0.019391,-0.040986,0.001103,0.010863,-0.003284,-0.008593,-2.085982,1.561813,3.825814,0.222128,6.125278,0.164678,36.088509,1.554031,-3.109528,0.259839,0.088172,0.006227,0.000943,-0.00003,0.000003,0,-0,-0.354238,0.650267,0.477172,0.007639,0.525209,0.035714,NotSpot
17,32.656227,11.668599,2.945251,1.368884,-1.132181,1.164383,6.998753,1.470073,-384.871246,15.982735,6.710648,68.043816,4.235402,127.365273,3.264636,38.551224,5.894997,1.79468,0.113099,0.08981,-0.024644,0.001324,0.006248,-0.001826,-0.005133,-1.591771,1.464345,3.533731,0.254609,6.067128,0.153885,36.081741,3.425514,-2.469482,0.259529,0.085842,0.000653,0.000511,-0.000007,0.000003,0,0,-0.344719,0.653924,0.483086,0.006663,0.533899,0.034122,NotSpot
25,32.117664,9.837816,2.644363,0.457202,0.230753,-0.682317,-1.870552,-6.22373,102.05909,12.939382,7.432396,63.521397,4.995692,126.765488,3.454565,37.986164,5.8685,1.746321,0.316817,0.151472,0.00468,-0.001239,-0.002651,0.001634,0.002747,-1.278033,1.312773,3.339303,0.197303,6.000679,0.161794,35.988907,3.871243,-1.997257,0.258311,0.080382,0.008879,0.000187,0.000011,0.000002,0,0,-0.329814,0.66697,0.498397,0.006543,0.542823,0.032605,NotSpot
20,32.256863,8.947282,2.961264,0.094319,0.824078,-1.29692,-1.054838,24.675552,43.058575,12.002865,7.727379,62.398815,5.39556,126.137901,3.599549,37.660358,5.403496,1.727088,0.358421,0.087647,0.024196,-0.002423,-0.008402,0.003852,0.007439,-1.28102,1.250524,3.309271,0.125607,5.930263,0.184115,35.815941,3.559078,-1.844418,0.25619,0.072968,0.01839,0.000073,0.000021,0.000001,-0,0,-0.310767,0.688294,0.52213,0.007098,0.551044,0.031402,NotSpot
22,32.595432,9.389977,2.717937,0.104888,0.826289,-0.968964,-1.750051,-4.893139,155.660233,12.003027,7.102108,64.059036,4.928047,125.495621,3.695487,37.47551,4.880077,1.728378,0.362375,0.11766,0.020209,-0.000252,-0.006453,0.003335,0.005206,-1.483663,1.342552,3.451754,0.106398,5.850643,0.217744,35.566872,2.971439,-1.908638,0.253015,0.063763,0.02923,0.000209,0.000023,-0,-0,0,-0.287548,0.714089,0.55056,0.008111,0.556931,0.030724,NotSpot
17,32.747704,10.98141,2.603076,1.704998,-0.187232,0.157614,-0.393628,-28.9459,-159.151672,11.879488,6.873837,69.902649,4.386293,124.568748,3.746083,37.179623,4.431919,1.721312,0.382175,0.297889,0.004029,0.004211,0.000094,0.000146,-0.001211,-1.637027,1.554777,3.71534,0.175383,5.749795,0.260807,35.250229,2.502525,-1.929394,0.248803,0.052005,0.041203,0.000564,0.00002,-0.000002,-0,-0,-0.259604,0.739067,0.577509,0.009446,0.558457,0.030723,NotSpot
20,31.473507,12.079774,3.802108,1.00099,-0.418082,1.405527,5.336772,37.973236,-319.038483,14.880892,8.350969,76.187958,4.352845,122.946632,3.756256,36.560867,5.08736,1.675387,0.407209,0.29883,-0.000624,0.008661,0.004333,-0.003819,-0.005148,-1.567007,1.808636,3.957409,0.331597,5.616334,0.30841,34.875591,3.402084,-1.685276,0.243781,0.053571,0.036576,0.001039,0.000016,-0.000003,-0,-0,-0.226786,0.757362,0.595312,0.010999,0.553657,0.031474,NotSpot
7,29.643951,10.631683,4.053691,1.730487,-0.09379,1.533158,-1.624457,-39.352077,611.819397,16.415861,8.591285,74.445595,4.117481,120.270088,3.724892,35.619713,5.975761,1.610715,0.448479,0.132442,0.014823,0.010262,0.003827,-0.004954,-0.003036,-1.294678,1.948366,3.961712,0.503212,5.447738,0.351095,34.460922,4.816971,-1.158791,0.238513,0.065665,0.016937,0.001507,0.000013,-0.000005,-0,-0,-0.189785,0.76334,0.59634,0.012618,0.541136,0.032982,NotSpot
32,29.186451,8.99072,2.463406,0.754598,0.391742,-1.053456,-0.378254,23.137287,-350.724457,10.699528,7.70024,64.787941,3.538919,116.415878,3.645818,34.520535,5.334084,1.559092,0.508957,0.082836,0.038582,0.007517,0.001541,-0.001944,0.000875,-0.967299,1.858738,3.602063,0.608022,5.254075,0.376837,34.023396,4.836945,-0.497139,0.233309,0.076808,0.005993,0.001832,0.000013,-0.000006,-0,-0,-0.150508,0.751822,0.575304,0.014065,0.520519,0.035207,NotSpot
17,28.514315,8.60329,1.550987,0.246526,0.547994,-0.637497,-3.745992,11.540888,-1.288189,9.907751,7.006829,53.067326,2.590958,111.592705,3.511558,33.50145,4.987135,1.529611,0.545244,0.258188,0.056997,0.002533,-0.00048,0.002711,0.001483,-0.726179,1.550125,3.012015,0.575131,5.054533,0.376591,33.589939,5.075624,0.08849,0.228228,0.086329,0.029885,0.001914,0.000015,-0.000005,-0,0,-0.112014,0.721167,0.531776,0.015039,0.492723,0.038076,NotSpot
20,27.951204,8.250149,1.150656,0.296126,0.167469,-0.547636,0.65213,-13.670711,186.588821,9.696931,5.63659,41.501179,1.978023,106.303574,3.321949,32.75148,4.800276,1.515034,0.517194,0.333626,0.06409,-0.000749,-0.003106,0.005525,0.000467,-0.664214,1.122737,2.491794,0.395844,4.869532,0.350273,33.183891,5.232687,0.432411,0.222965,0.093909,0.051629,0.001711,0.000016,-0.000004,-0,0,-0.077427,0.673382,0.471004,0.015269,0.459985,0.041412,NotSpot
